1024	402878.0
2048	370027.0
4096	893982.0
8192	2101978.0
16384	3328182.0
32768	6647472.0
65536	1.4594508E7
131072	3.2906494E7
262144	1.3183553E8
524288	3.08751144E8
1048576	6.19890036E8
