1024	426335.0
2048	387217.0
4096	781141.0
8192	1697141.0
16384	3382280.0
32768	7082888.0
65536	1.4796892E7
131072	3.1036376E7
262144	8.7921352E7
524288	1.88073936E8
1048576	3.69293167E8
