1024	292702.0	377913.0
2048	344074.0	394702.0
4096	697368.0	864327.0
8192	1495307.0	2085351.0
16384	3502235.0	3898349.0
32768	7022361.0	9343488.0
65536	1.7878143E7	2.0999994E7
131072	3.9614793E7	5.6537345E7
262144	1.08046436E8	1.50931522E8
524288	3.1775135E8	4.09940421E8
1048576	6.75480428E8	8.49474745E8
