1024	591552.0
2048	596108.0
4096	1270677.0
8192	2398734.0
16384	4740820.0
32768	1.0036554E7
65536	2.171038E7
131072	4.5590701E7
262144	1.40362234E8
524288	2.94079411E8
1048576	6.76198306E8
