1024	495666.0
2048	506687.0
4096	1093633.0
8192	2116366.0
16384	4487584.0
32768	9534375.0
65536	2.0866716E7
131072	4.2807925E7
262144	1.29006993E8
524288	2.75451621E8
1048576	6.27450851E8
