1024	382615.04
2048	183314.61
4096	395112.53
8192	835290.0
16384	1781909.59
32768	3787661.26
65536	8001518.75
131072	1.726253127E7
262144	4.324464297E7
524288	8.925116579E7
1048576	1.8797931251E8
