1024	505898.0
2048	491648.0
4096	1078584.0
8192	2161934.0
16384	4466331.0
32768	9530649.0
65536	2.0898753E7
131072	4.29323E7
262144	1.31181282E8
524288	2.74715012E8
1048576	6.24667076E8
